"ID"	,"REG_NO"	,"CORP_NAME"
"13189"	,"91320583MA1MFYPE74"	,昆山雅集印刷包装有限公司
"13196"	,"91320583314054415Q"	,昆山双洋湖包装材料有限公司
"13211"	,"91320582569126417A"	,张家港市海威织造有限公司
"13212"	,"91320509058679810w"	,苏州市吴江机关文印商务服务有限公司
"13228"	,"91320582674874919M"	,张家港百盛包装材料有限公司
"13229"	,"320582000201606160034"	,张家港市易展包装制品有限公司
"13230"	,"913205823237491392"	,张家港双鹰包装制品有限公司
"13231"	,"91320585MA1T5D69X4"	,苏州颐顺环保新材料科技有限公司
"13239"	,"91320583MA1WL1638J"	,昆山市庆艺印刷有限公司
"13250"	,"91320585MA1NLLNR9X"	,太仓同龙包装材料有限公司
"14597"	,"91320583MA1N9UUT9U"	,昆山纳博容器科技有限公司
"14602"	,"91320585MA24YGX54R"	,苏州色熠包装科技有限公司
"14605"	,"91320509588425607C"	,吴江万象包装材料有限公司
"14606"	,"91320581MA22D8D08R"	,常熟市汇之鑫包装新材料科技有限公司
"14612"	,"91320583MA20K3GG0L"	,苏州华恒领标印刷有限公司
"14621"	,"91320500MA22EM2B1C"	,苏州市鑫奥塑业股份有限公司
"14623"	,"91320583796112840J"	,昆山市凯益包装有限公司
"14624"	,"320583000202101141746"	,昆山俊联包装制品有限公司
"13522"	,"91320583MA1XC8BD2X"	,昆山明平包装科技有限公司
"13528"	,"91320506558030866J"	,苏州华钰印彩包装有限公司
"13540"	,"91320581314123564P"	,常熟市聚美包装材料有限公司
"13543"	,"91320583MA1ML8N36P"	,昆山中冠达环保科技有限公司
"13544"	,"91320583064503846W"	,昆山中茂顺包装材料有限公司
"13552"	,"91320585MA1NU6HX8K"	,太仓新绿杰实业有限公司
"13566"	,"91320582398366706L"	,张家港市玮天服饰有限公司
"13567"	,"91320507690272854E"	,苏州周氏包装制品有限公司
"13568"	,"913205063311333264"	,苏州古尼特思包装材料有限公司
"13569"	,"91320506MA1MXA0C4H"	,苏州永富包装有限公司
"13581"	,"91320585MA1P1YA54D"	,太仓宏康包装材料有限公司
"14988"	,"91320583MA2050PX7D"	,江苏赛特普光电材料有限公司
"15000"	,"91320506MA1R7U3E7Q"	,苏州墨印包装制品有限公司
"15001"	,"91320506MA2782FNX4"	,苏州多米尼新科技有限公司
"15002"	,"320583000202110150576"	,昆山市耀鑫电子材料有限公司
"15003"	,"913205833238769985"	,昆山佳意美电子有限公司
"15004"	,"91320506MA1XQUEA3L"	,苏州环德电子科技有限公司
"15005"	,"91320506MA24YY3955"	,苏州湘浩怡电子科技有限公司
"15011"	,"91320582053457477N"	,苏州伊伦新材料有限公司
"15015"	,"91320585MA1YEA7AX5"	,菲码（江苏）智能科技有限公司
"12466"	,"91320509MA1M91DDX9"	,施利福包装材料（苏州）有限公司
"12469"	,"9132050955117543XM"	,苏州通产丽星包装科技有限公司
"12472"	,"91320581MA1MB9QY7N"	,常熟济丰包装纸业有限公司
"12478"	,"91320583MA1MEDGR3Q"	,江苏皓翔包装有限公司
"12479"	,"91320505MA1MD4L20N"	,苏州豪格威包装有限公司
"12490"	,"91320583565327449M"	,昆山惠旭包装制品有限公司
"12494"	,"91320583752006114M"	,昆山市永益包装有限公司
"12504"	,"91320582MA1MG6JM3E"	,张家港华舜印刷有限公司
"12505"	,"913205853140049601"	,苏州大器包装材料有限公司
"12509"	,"913205076829765873"	,苏州市金桥包装容器有限公司
"12513"	,"91320581302261417T"	,爱索尔包装（江苏）有限公司
"12518"	,"91320583346539804F"	,苏州艺印堂图文设计有限公司
"13802"	,"91320594778674583Y"	,苏州工业园区永新包装工程有限公司
"13825"	,"91320583MA1T7UUF9B"	,昆山国拓包装制品有限公司
"13841"	,"913205833461090118"	,昆山美多佳电子科技有限公司
"13845"	,"913205837945910912"	,昆山欧洋包装制品有限公司
"13852"	,"91320506398256478L"	,苏州三英包装材料有限公司
"13853"	,"913205825884642944"	,张家港市瑞贝卡贸易有限公司
"13854"	,"91320506MA1X1NHA7U"	,苏州卡盾印刷包装有限公司
"13856"	,"91320506MA1YE5BXXX"	,苏州全聚源包装制品有限公司
"12841"	,"91320585MA1MQB4X6X"	,苏州霍谱斯印刷有限公司
"12844"	,"91320583576743093N"	,昆山钧兴泰电子科技有限公司
"12854"	,"91320583MA1NQXFY52"	,昆山美弘春印刷制品有限公司
"12866"	,"91320585MA1NBKHU8K"	,太仓国胜包装材料有限公司
"12868"	,"91320585302131604U"	,太仓市润泰包装材料有限公司
"12869"	,"91320582MA1NBCW30J"	,张家港市腾鹏服装辅料有限公司
"12870"	,"91320581MA1N320A3F"	,常熟市艺彩包装科技有限公司
"12871"	,"92320582MA1P1KWQ8M"	,张家港市杨舍镇佳成印刷厂
"12875"	,"91320506753215460T"	,苏州市航鑫静电科技有限公司
"12878"	,"91320583MA1NW4BH45"	,昆山起祥包装材料有限公司
"12895"	,"91320583MA1NBQ246P"	,昆山晨晨瑞祥包装制品有限公司
"12896"	,"91320506MA1NUAEW1B"	,苏州华承航包装有限公司
"12900"	,"91320506MA1MKXH308"	,苏州雷盛包装科技有限公司
"14135"	,"61320583730691878G"	,昆山佳安塑胶厂
"14140"	,"91320582079905522Q"	,张家港中和包装材料有限公司
"14155"	,"91320583731160403X"	,昆山市隆欣包装有限公司
"14168"	,"91320582MA1P03MMXK"	,张家港市苏大纸箱制造有限公司
"14170"	,"91320581MA20D2BFXE"	,常熟乔易纸箱包装有限公司
"14173"	,"91320583559280429K"	,昆山玖宏电子科技有限公司
"14178"	,"913205836617630138"	,昆山英华塑胶五金包装有限公司
"14626"	,"91320506MA21X44D4G"	,苏州宏创包装科技有限公司
"14640"	,"91320594MA23796P93"	,合创建宏科技（苏州）有限公司
"14645"	,"91320583MA255L8N9L"	,苏州三泰恒材料科技有限公司
"14646"	,"91320507682999068W"	,苏州瑞雪纸塑包装材料有限公司
"14648"	,"913205097424789943"	,吴江创源玩具有限公司
"14653"	,"91320582094156443N"	,苏州起亚塑业有限公司
"14665"	,"91320500MA250TAE2F"	,苏州冠昂电子材料股份有限公司
"14688"	,"91320506331256561U"	,苏州三圆包装材料有限公司
"14689"	,"91320509MA250T0B4U"	,苏州皓佳包装制品有限公司
"14692"	,"91320582MA1MXPFW47"	,张家港市腾达包装制品有限公司
"14695"	,"91320582MA1NMJCH7L"	,张家港市荣长福包装厂
"14705"	,"91320509MA1XYWTY4H"	,苏州巨润包装有限公司
"15932"	,"913205097658852423"	,吴江市鑫旺包装厂
"15933"	,"9132050755250491X6"	,苏州市杏花印刷厂
"15935"	,"91320581MACU170G15"	,常熟市科隆包装材料有限公司
"15936"	,"91320581MACQMPWM49"	,苏州好运莱纸箱包装有限公司
"15939"	,"91320509752743237W"	,通源塑料包装（苏州）有限公司
"15953"	,"91320581MA1M93XW89"	,常熟市伟鑫包装制品有限公司
"15957"	,"91320585MA1MLW975C"	,苏州伟思邦包装有限公司
"15958"	,"91320585MACTGYTD6N"	,益之友包装科技（苏州）有限公司
"15959"	,"91320585MA1WDW9R4P"	,苏州启恒包装材料有限公司
"15017"	,"913205940551929782"	,苏州雄泽包装有限公司
"15018"	,"913205827311415444"	,张家港市百草园彩印厂
"15043"	,"320582666202109020227"	,张家港市伟盛包装材料有限公司
"15054"	,"91320500MA220TF150"	,吉宁特科技（苏州）股份有限公司
"15056"	,"91320506MA275F9U8W"	,苏州丰敉电子科技有限公司
"15057"	,"91320506063214145J"	,苏州聚鑫缘包装材料有限公司
"15058"	,"91320582079888689B"	,张家港佳业塑料制品制造有限公司
"15059"	,"91320506MA20Y3HL4F"	,苏州金优包装材料有限公司
"15072"	,"91320582063281102P"	,张家港市多彩印刷有限公司
"15073"	,"91320506575438636R"	,苏州源色包装有限公司
"15078"	,"913205820534812663"	,张家港市欣阳顺包装制品有限公司
"6652"	,"913205096696015963"	,吴江市诚石塑料包装厂（普通合伙）
"6695"	,"913205837833972429"	,昆山奥博环保科技有限公司
"6178"	,"913205927272616314"	,张家港保税区保点标签有限公司
"5129"	,"91320507734419388J"	,苏州明辉纸业包装有限公司
"5358"	,"91320505738296629F"	,苏州市南升印务有限公司
"5785"	,"91320581728005226D"	,常熟市陈氏彩印包装有限公司
"6284"	,"91320508720522261G"	,苏州市沧浪区金达印刷厂
"6126"	,"913205817715265375"	,常熟市海洲彩印包装有限公司
"6148"	,"913205067658514054"	,苏州德美印刷有限公司
"13857"	,"91320506251581655G"	,苏州万祥科技股份有限公司
"13858"	,"320582666201907230154"	,张家港市明新包装有限公司
"13860"	,"91320506774675140T"	,苏州力诚包装制品有限公司
"13861"	,"91320583MA1YF76252"	,昆山市鑫旭印刷有限公司
"13864"	,"91320583MA1P7C7X7X"	,昆山尚锐兴包装有限公司
"13874"	,"320582666201907040180"	,张家港凯普斯包装有限公司
"13882"	,"913205837910819341"	,昆山龙盛包装制品有限公司
"13884"	,"91320582MA1YH4AFXU"	,张家港市星鸿纸制品有限公司
"13885"	,"91320582MA1WB4UE4A"	,张家港市明成纸制品有限公司
"13900"	,"91320509MA1NMEJY7G"	,苏州富康塑业有限公司
"13901"	,"91320581MA1TBJDT72"	,常熟铭动标签科技有限公司
"13903"	,"91320583592563439F"	,昆山威龙包装材料有限公司
"15373"	,"91320585MA1YA7169C"	,桭绪包装科技（苏州）有限公司
"15389"	,"91320581575388050Y"	,常熟市九鼎纸箱包装厂
"15390"	,"91320581MA262YBP4X"	,江苏箱聚智能科技服务有限公司
"15401"	,"91320585MA23BJY60W"	,苏州荣浩纸制品制造有限公司
"15402"	,"91320506MA1Q4RJGXU"	,苏州泰云新材料科技有限公司
"15403"	,"91320585MA1TDN8U5N"	,苏州书欣包装材料有限公司
"15404"	,"91320585MA1X0EP30W"	,太仓市缘福汽配有限公司
"15413"	,"91320583752006173Q"	,昆山丽强转移印花有限公司
"14179"	,"91320583MA1NJLER08"	,昆山凌晟包装制品有限公司
"14184"	,"91320506MA213BRN8N"	,苏州向辉阳包装材料有限公司
"14195"	,"91320585591152558H"	,太仓金利包装材料有限公司
"14204"	,"91320505MA1M9M4N1F"	,苏州凯隆威不干胶材料有限公司
"14213"	,"91320506MA20H5947L"	,苏州爱美特包装有限公司
"14214"	,"91320509MA1YC36875"	,缔格包装技术（苏州）有限公司
"14219"	,"91320506776446886G"	,苏州市星辰新材料集团有限公司
"14223"	,"91320583085048221R"	,昆山缘瑞塑胶科技有限公司
"14235"	,"320583000202005080022"	,昆山新亚泰包装有限公司
"14245"	,"320583000201904021301"	,苏州市玥玥彩印有限公司
"14251"	,"91320581MA2012N913"	,常熟宸彩包装材料有限公司
"14252"	,"91320582MA1YMUR629"	,苏州新云腾包装材料有限公司
"14253"	,"913205060676610653"	,苏州大本包装有限公司
"15653"	,"91320509MA1XDXR52F"	,苏州康斯达印刷包装有限公司
"15656"	,"913205066617544835"	,苏州荣顺不干胶制品有限公司
"15664"	,"91320506MA224QUKX8"	,苏州桦奥印刷有限公司
"15681"	,"91320500MA1XUFRU05"	,苏州久荣智能科技股份有限公司
"15682"	,"913205836649287847"	,昆山永安包装有限公司
"15683"	,"91320581MA27N0T154"	,常熟瑞雪纸塑包装材料有限公司
"15685"	,"91320581MA1WXW1YXY"	,苏州万佳兴纸箱包装有限公司
"15960"	,"91320509MA22C6X63W"	,苏州诺驰包装材料有限公司
"15961"	,"320583666202307250684"	,昆山市以琳包装材料有限公司
"15962"	,"91320583588414844Q"	,苏州鸿创利包装材料有限公司
"15963"	,"913205816878361984"	,常熟市三友纸箱包装厂
"15964"	,"91320583MA7H55145F"	,昆山印顺智能科技有限公司
"15974"	,"91320506MA1YB1926B"	,苏州卓冠纸制品有限公司
"15975"	,"91320506MACGJC8U65"	,苏州爱信印刷科技有限公司
"15976"	,"91320581767361709C"	,常熟市红墨广告策划有限公司
"15977"	,"91320507MACEG23X33"	,佳朋特包装（苏州）有限公司
"15982"	,"913205096638306944"	,吴江百希电子材料有限公司
"15987"	,"91320581MA20NLTE2N"	,常熟市富华包装有限公司
"15988"	,"91320509MA1YG7PF8U"	,苏州和恒包装材料有限公司
"11585"	,"91320506699394399F"	,苏州全盛包装有限公司
"11587"	,"913205050893567312"	,苏州胜鼎印务有限公司
"11600"	,"91320509558008968C"	,格来纳塑料科技（苏州）有限公司
"11601"	,"91320505760529409X"	,允昌科技(苏州)有限公司
"11604"	,"91320505753218194G"	,天时科技（苏州）有限公司
"11615"	,"91320581061880013K"	,常熟市林盛纸箱包装有限公司
"11617"	,"913205945629844789"	,苏州雄海包装材料有限公司
"11618"	,"91320585661793335M"	,苏州银鸽包装制品有限公司
"7613"	,"91320506673937420F"	,苏州新虹印刷厂
"6701"	,"91320506781272833A"	,苏州市一骋印务有限公司
"6292"	,"9132059479333507XP"	,苏州工业园区秋雨标签有限公司
"6312"	,"913205167945678926"	,苏州星宇印刷制版有限公司
"6313"	,"91320594793340362P"	,苏州市卓越包装印刷有限公司
"6344"	,"91320508753936022U"	,苏州市爱欧广告有限公司
"6392"	,"91320505664906489Q"	,苏州科士达数码科技有限公司
"6449"	,"913205946676049373"	,苏州广泰包装材料有限公司
"6506"	,"91320505688314699U"	,苏州彩丽仕印刷包装制品有限公司
"6500"	,"913205067635592590"	,苏州润豪包装制品有限公司
"6589"	,"91320594716802084D"	,苏州工业园区时代广告装饰设计有限公司
"12090"	,"91320581060226765X"	,常熟市森元包装制品有限公司
"12091"	,"913205810883714971"	,常熟市夸克服装辅料厂
"12117"	,"91320583694479270L"	,昆山盛格纳电子材料有限公司
"12118"	,"91320506660092588J"	,苏州佳泰纸制品有限公司
"12120"	,"91320506666365559X"	,苏州香雪海纸箱包装有限公司
"12121"	,"91320585591189107C"	,苏州永辉包装制品有限公司
"12122"	,"91320585084433494T"	,太仓市裕隆印刷有限公司
"12131"	,"91320581782717275Y"	,新世电子（常熟）有限公司
"12130"	,"91320581078254633B"	,威派克包装（常熟）有限公司
"15421"	,"913205816945250973"	,常熟市福山友联纸品包装厂
"15422"	,"91320581MA7F48P735"	,常熟联卓环保包装制品有限公司
"15423"	,"91320581MA20TDLC6B"	,常熟市龙都包装材料有限公司
"15424"	,"913205815986433685"	,常熟市利星包装材料有限公司
"15425"	,"91320581MA1MMGHU6Q"	,常熟市强隆包装材料有限公司
"15430"	,"91320581MA22EKN93X"	,常熟市玲昊塑料科技有限公司
"15431"	,"91320581MA1NWE66X6"	,常熟同旺纸业有限公司
"15433"	,"91320581552450237Q"	,常熟市棵茗包装有限公司
"15434"	,"91320581752707738J"	,常熟市金和包装材料有限公司
"15435"	,"91320581MA1NBK7T6R"	,常熟欣诚哲包装有限公司
"15438"	,"91320505765148138R"	,苏州市亿利达印刷有限公司
"15439"	,"91320582MA221F877M"	,苏州苹江标识技术有限公司
"15440"	,"91320585MA1YCFAR0G"	,苏州金祁环保科技有限公司
"6764"	,"91320507666396718Y"	,苏州俊瑶包装有限公司
"6765"	,"913205095511684838"	,苏州众盈纸塑有限公司
"7675"	,"913205085810051245"	,苏州精益达印刷有限公司
"6769"	,"91320583782099980F"	,昆山嘉禾包装制品有限公司
"6770"	,"9132050669546015XK"	,苏州灵野包装有限公司
"6775"	,"9132059458228775X1"	,苏州沃顿印刷有限公司
"6771"	,"913205065766905188"	,苏州谊恒印务有限公司
"15693"	,"91320582MA26QLT42R"	,张家港市源洲包装有限公司
"15711"	,"91320594076373065U"	,辉士尔医药技术（苏州）有限公司
"15714"	,"91320509MA1NF9WC87"	,苏州市诚嘉达粘胶制品有限公司
"15715"	,"91320585064543047E"	,太仓华昌纸制品有限公司
"15716"	,"91320500MA1WWPKWXW"	,苏州瑞鑫鸿包装材料股份有限公司
"15718"	,"91320582MA1T55C37N"	,张家港市弘阳包装材料有限公司
"15723"	,"913205077395980120"	,苏州光大塑料包装有限公司
"15724"	,"91320585MAC9PWY82P"	,太仓利美嘉包装工业有限公司
"15725"	,"913205077624024447"	,苏州市姐妹印刷有限公司
"15726"	,"91320509MA1MRYQC2G"	,苏州源申包装材料有限公司
"15731"	,"91320582MA1MW1M574"	,江苏沙钢荣盛工程技术有限公司
"15733"	,"913205065925048189"	,苏州双华包装材料有限公司
"15742"	,"91320583697907488L"	,昆山再晨电子科技有限公司
"11089"	,"91320509570331661L"	,苏州依艾文特包装印刷有限公司
"11099"	,"91320509691338464T"	,苏州吉达包装材料有限公司
"11100"	,"913205095703891932"	,苏州富春软管包装有限公司
"11103"	,"9132050579832912XF"	,苏州市天九包装有限公司
"11104"	,"91320594794565942N"	,苏州华源纸制品有限公司
"11132"	,"91320509565268135M"	,苏州昌佳塑业有限公司
"11145"	,"91320581590003032E"	,常熟市佳豪包装有限公司
"11619"	,"913205827933474686"	,张家港市鸿华服饰有限公司
"11623"	,"913205837584810048"	,昆山日丽正美电子科技有限公司
"11624"	,"913205836907532442"	,昆山优诺标签有限公司
"11631"	,"91320583064545616U"	,昆山侨通印务有限公司
"11634"	,"913205007938006482"	,苏州汉丰新材料股份有限公司
"11635"	,"91320583687848314W"	,昆山市毅铼康电子材料有限公司
"11638"	,"913205830869195003"	,昆山拓欣印刷有限公司
"11640"	,"91320583051896871Y"	,昆山恒业兴包装制品有限公司
"11644"	,"913205095668751803"	,吴江市佳强塑业有限公司
"11708"	,"91320582076333020W"	,张家港市华彩印务有限公司
"11732"	,"91320594074660220H"	,苏州森润达包装材料有限公司
"11744"	,"91320581056617472H"	,苏州龙正包装科技有限公司
"13251"	,"91320585MA1T8UU87J"	,太仓市美鑫瑜包装有限公司
"13252"	,"91320585MA1UUF4Q9M"	,佳新纸制品（太仓）有限公司
"13253"	,"91320581MA1TEU0H2P"	,常熟市佳合纸制品科技有限公司
"13254"	,"91320581MA1UYE0340"	,常熟市明腾彩印包装有限公司
"13266"	,"91320509MA1R9H2W3P"	,苏州昊九包装材料有限公司
